,episode,steps,reward,alpha,gamma,epsilon,time,info
0,340,15,584,0,0,0.01,1:27:23,{'message': 'reached_goal'}
1,341,16,590,0,0,0.01,1:27:32,{'message': 'reached_goal'}
0,342,15,584,0,0,0.01,1:27:40,{'message': 'reached_goal'}
1,343,15,584,0,0,0.01,1:27:48,{'message': 'reached_goal'}
0,344,15,584,0,0,0.01,1:27:56,{'message': 'reached_goal'}
1,345,15,584,0,0,0.01,1:28:04,{'message': 'reached_goal'}
0,346,15,584,0,0,0.01,1:28:12,{'message': 'reached_goal'}
1,347,15,584,0,0,0.01,1:28:20,{'message': 'reached_goal'}
0,348,15,584,0,0,0.01,1:28:28,{'message': 'reached_goal'}
1,349,15,584,0,0,0.01,1:28:36,{'message': 'reached_goal'}
0,350,15,584,0,0,0.01,1:28:44,{'message': 'reached_goal'}
1,351,18,591,0,0,0.01,1:28:54,{'message': 'reached_goal'}
0,352,15,584,0,0,0.01,1:29:02,{'message': 'reached_goal'}
1,353,15,584,0,0,0.01,1:29:10,{'message': 'reached_goal'}
0,354,15,584,0,0,0.01,1:29:18,{'message': 'reached_goal'}
1,355,15,584,0,0,0.01,1:29:26,{'message': 'reached_goal'}
0,356,15,584,0,0,0.01,1:29:34,{'message': 'reached_goal'}
1,357,15,584,0,0,0.01,1:29:42,{'message': 'reached_goal'}
0,358,15,584,0,0,0.01,1:29:50,{'message': 'reached_goal'}
1,359,15,584,0,0,0.01,1:29:58,{'message': 'reached_goal'}
0,360,15,584,0,0,0.01,1:30:06,{'message': 'reached_goal'}
1,361,15,584,0,0,0.01,1:30:15,{'message': 'reached_goal'}
0,362,15,584,0,0,0.01,1:30:23,{'message': 'reached_goal'}
1,363,15,584,0,0,0.01,1:30:31,{'message': 'reached_goal'}
0,364,14,578,0,0,0.01,1:30:39,{'message': 'reached_goal'}
1,365,17,585,0,0,0.01,1:30:48,{'message': 'reached_goal'}
0,366,15,584,0,0,0.01,1:30:55,{'message': 'reached_goal'}
1,367,15,584,0,0,0.01,1:31:03,{'message': 'reached_goal'}
0,368,15,584,0,0,0.01,1:31:11,{'message': 'reached_goal'}
1,369,15,584,0,0,0.01,1:31:19,{'message': 'reached_goal'}
0,370,15,584,0,0,0.01,1:31:27,{'message': 'reached_goal'}
1,371,15,584,0,0,0.01,1:31:35,{'message': 'reached_goal'}
0,372,15,584,0,0,0.01,1:31:44,{'message': 'reached_goal'}
1,373,15,584,0,0,0.01,1:31:51,{'message': 'reached_goal'}
0,374,15,584,0,0,0.01,1:31:59,{'message': 'reached_goal'}
1,375,15,584,0,0,0.01,1:32:08,{'message': 'reached_goal'}
0,376,15,584,0,0,0.01,1:32:15,{'message': 'reached_goal'}
1,377,15,584,0,0,0.01,1:32:23,{'message': 'reached_goal'}
0,378,16,590,0,0,0.01,1:32:32,{'message': 'reached_goal'}
1,379,15,584,0,0,0.01,1:32:40,{'message': 'reached_goal'}
0,380,15,584,0,0,0.01,1:32:48,{'message': 'reached_goal'}
1,381,15,584,0,0,0.01,1:32:56,{'message': 'reached_goal'}
0,382,15,584,0,0,0.01,1:33:04,{'message': 'reached_goal'}
1,383,17,585,0,0,0.01,1:33:13,{'message': 'reached_goal'}
